BLOCK,BG,TRACT,PUMA,REGION
530110415002004,530110415002,53011041500,11103,1
530110413352010,530110413352,53011041335,11103,1
530110414002003,530110414002,53011041400,11103,1
530110413104008,530110413104,53011041310,11103,1
530110413232004,530110413232,53011041323,11103,1
530110406054020,530110406054,53011040605,11103,1
530110413212005,530110413212,53011041321,11103,1
530110406083008,530110406083,53011040608,11103,1
530110406091009,530110406091,53011040609,11103,1
530110406054040,530110406054,53011040605,11103,1
530110413353026,530110413353,53011041335,11103,1
530110421002030,530110421002,53011042100,11101,2
530110412081015,530110412081,53011041208,11101,2
530110412082006,530110412082,53011041208,11101,2
530110431001002,530110431001,53011043100,11101,2
530110428001006,530110428001,53011042800,11101,2
530110413171027,530110413171,53011041317,11101,2
530110412071008,530110412071,53011041207,11101,2
530110412033006,530110412033,53011041203,11101,2
530110418003037,530110418003,53011041800,11101,2
530110426021026,530110426021,53011042602,11101,2
530110425001027,530110425001,53011042500,11101,2
530110420001013,530110420001,53011042000,11101,2
530110410034003,530110410034,53011041003,11101,2
530110410051006,530110410051,53011041005,11101,2
530110413092006,530110413092,53011041309,11101,2
530110410051009,530110410051,53011041005,11101,2
530110423003017,530110423003,53011042300,11101,2
530110413362000,530110413362,53011041336,11101,2
530110417001000,530110417001,53011041700,11101,2
530110430002016,530110430002,53011043000,11101,2
530110419001013,530110419001,53011041900,11101,2
530110419001029,530110419001,53011041900,11101,2
530110420002016,530110420002,53011042000,11101,2
530110421002010,530110421002,53011042100,11101,2
530110412071002,530110412071,53011041207,11101,2
530110413171025,530110413171,53011041317,11101,2
530110413092001,530110413092,53011041309,11101,2
530110413093000,530110413093,53011041309,11101,2
530110412052008,530110412052,53011041205,11101,2
530110431002011,530110431002,53011043100,11101,2
530110413372005,530110413372,53011041337,11101,2
530110425002007,530110425002,53011042500,11101,2
530110412081014,530110412081,53011041208,11101,2
530110423001000,530110423001,53011042300,11101,2
530110417002007,530110417002,53011041700,11101,2
530110417002027,530110417002,53011041700,11101,2
530110412061016,530110412061,53011041206,11101,2
530110421002035,530110421002,53011042100,11101,2
530110412052001,530110412052,53011041205,11101,2
530110412082008,530110412082,53011041208,11101,2
530110428001015,530110428001,53011042800,11101,2
530110413221002,530110413221,53011041322,11101,2
530110410052056,530110410052,53011041005,11101,2
530110421002025,530110421002,53011042100,11101,2
530110431002004,530110431002,53011043100,11101,2
530110413121001,530110413121,53011041312,11101,2
530110418003029,530110418003,53011041800,11101,2
530110421002000,530110421002,53011042100,11101,2
530110421002037,530110421002,53011042100,11101,2
530110421002043,530110421002,53011042100,11101,2
530110425001014,530110425001,53011042500,11101,2
530110412063007,530110412063,53011041206,11101,2
530110419001032,530110419001,53011041900,11101,2
530110413093011,530110413093,53011041309,11101,2
530110430001008,530110430001,53011043000,11101,2
530110425002054,530110425002,53011042500,11101,2
530110413302012,530110413302,53011041330,11101,2
530110431004000,530110431004,53011043100,11101,2
530110431004006,530110431004,53011043100,11101,2
530110412062014,530110412062,53011041206,11101,2
530110401022015,530110401022,53011040102,11104,3
530110407132009,530110407132,53011040713,11104,3
530110403033002,530110403033,53011040303,11104,3
530110403031014,530110403031,53011040303,11104,3
530110405052026,530110405052,53011040505,11104,3
530110404072011,530110404072,53011040407,11104,3
530110401013015,530110401013,53011040101,11104,3
530110402012001,530110402012,53011040201,11104,3
530110404142029,530110404142,53011040414,11104,3
530110402033004,530110402033,53011040203,11104,3
530110405111008,530110405111,53011040511,11104,3
530110403041003,530110403041,53011040304,11104,3
530110404141002,530110404141,53011040414,11104,3
530110407073003,530110407073,53011040707,11104,3
530110407092016,530110407092,53011040709,11104,3
530110407071013,530110407071,53011040707,11104,3
530110409052019,530110409052,53011040905,11104,3
530110409051021,530110409051,53011040905,11104,3
530110405053004,530110405053,53011040505,11104,3
530110403011021,530110403011,53011040301,11104,3
530110407123009,530110407123,53011040712,11104,3
530110402033034,530110402033,53011040203,11104,3
530110402033027,530110402033,53011040203,11104,3
530110407141009,530110407141,53011040714,11104,3
530110402021034,530110402021,53011040202,11104,3
530110407121004,530110407121,53011040712,11104,3
530110407133017,530110407133,53011040713,11104,3
530110407071007,530110407071,53011040707,11104,3
530110405041008,530110405041,53011040504,11104,3
530110404072008,530110404072,53011040407,11104,3
530110404072018,530110404072,53011040407,11104,3
530110407124000,530110407124,53011040712,11104,3
530110402012006,530110402012,53011040201,11104,3
530110406031008,530110406031,53011040603,11104,3
530110404144015,530110404144,53011040414,11104,3
530110402011021,530110402011,53011040201,11104,3
530110405042006,530110405042,53011040504,11104,3
530110404071008,530110404071,53011040407,11104,3
530110403012028,530110403012,53011040301,11104,3
530110403051035,530110403051,53011040305,11104,3
530110407073004,530110407073,53011040707,11104,3
530110402021031,530110402021,53011040202,11104,3
530110405111014,530110405111,53011040511,11104,3
530110401023034,530110401023,53011040102,11104,3
530110402011015,530110402011,53011040201,11104,3
530110407151013,530110407151,53011040715,11104,3
530110403051022,530110403051,53011040305,11104,3
530110406032019,530110406032,53011040603,11104,3
530110407032003,530110407032,53011040703,11104,3
530110407062000,530110407062,53011040706,11104,3
530110407122009,530110407122,53011040712,11104,3
530110404072009,530110404072,53011040407,11104,3
530110404073004,530110404073,53011040407,11104,3
530110405042011,530110405042,53011040504,11104,3
530110411111002,530110411111,53011041111,11102,4
530110409102009,530110409102,53011040910,11102,4
530110408063007,530110408063,53011040806,11102,4
530110408062003,530110408062,53011040806,11102,4
530110409084001,530110409084,53011040908,11102,4
530110408063016,530110408063,53011040806,11102,4
530110404091007,530110404091,53011040409,11102,4
530110411071007,530110411071,53011041107,11102,4
530110408101003,530110408101,53011040810,11102,4
530110408063020,530110408063,53011040806,11102,4
530110411053003,530110411053,53011041105,11102,4
530110411071021,530110411071,53011041107,11102,4
530110408112020,530110408112,53011040811,11102,4
530110411102024,530110411102,53011041110,11102,4
530110410081000,530110410081,53011041008,11102,4
530110411102001,530110411102,53011041110,11102,4
530110410093014,530110410093,53011041009,11102,4
530110408102007,530110408102,53011040810,11102,4
530110410102003,530110410102,53011041010,11102,4
530110410092009,530110410092,53011041009,11102,4
530110408081003,530110408081,53011040808,11102,4
530110409074011,530110409074,53011040907,11102,4
530110409042018,530110409042,53011040904,11102,4
530110409084002,530110409084,53011040908,11102,4
530110408094000,530110408094,53011040809,11102,4
530110411104003,530110411104,53011041110,11102,4
530110411103009,530110411103,53011041110,11102,4
530110408093004,530110408093,53011040809,11102,4
530110411122007,530110411122,53011041112,11102,4
530110409094000,530110409094,53011040909,11102,4
530110411142025,530110411142,53011041114,11102,4
530110409082007,530110409082,53011040908,11102,4
530110408112012,530110408112,53011040811,11102,4
530110410091012,530110410091,53011041009,11102,4
530110411053007,530110411053,53011041105,11102,4
530110409101023,530110409101,53011040910,11102,4
530599502003144,530599502003,53059950200,11000,5
530599504002029,530599504002,53059950400,11000,5
530599503002044,530599503002,53059950300,11000,5
530599503002065,530599503002,53059950300,11000,5
530599502001056,530599502001,53059950200,11000,5
530599503002022,530599503002,53059950300,11000,5
530599503002039,530599503002,53059950300,11000,5
530599504001076,530599504001,53059950400,11000,5
530599505001006,530599505001,53059950500,11000,5
530599504002065,530599504002,53059950400,11000,5
530599503001013,530599503001,53059950300,11000,5
530599503002043,530599503002,53059950300,11000,5
530110406102002,530110406102,53011040610,11103,1
530110413191026,530110413191,53011041319,11103,1
530110406054004,530110406054,53011040605,11103,1
530110413233002,530110413233,53011041323,11103,1
530110413322005,530110413322,53011041332,11103,1
530110413331020,530110413331,53011041333,11103,1
530110413342012,530110413342,53011041334,11103,1
530110406102004,530110406102,53011040610,11103,1
530110406043017,530110406043,53011040604,11103,1
530110406042014,530110406042,53011040604,11103,1
530110413342014,530110413342,53011041334,11103,1
530110413103023,530110413103,53011041310,11103,1
530110413321008,530110413321,53011041332,11103,1
530110413211021,530110413211,53011041321,11103,1
530110413232007,530110413232,53011041323,11103,1
530110414002032,530110414002,53011041400,11103,1
530110413332016,530110413332,53011041333,11103,1
530110405092044,530110405092,53011040509,11103,1
530110405091007,530110405091,53011040509,11103,1
530110413291002,530110413291,53011041329,11103,1
530110413203003,530110413203,53011041320,11103,1
530110413205000,530110413205,53011041320,11103,1
530110406101017,530110406101,53011040610,11103,1
530110413353017,530110413353,53011041335,11103,1
530110406041014,530110406041,53011040604,11103,1
530110413293005,530110413293,53011041329,11103,1
530110413231005,530110413231,53011041323,11103,1
530110413212011,530110413212,53011041321,11103,1
530110413191015,530110413191,53011041319,11103,1
530110413341000,530110413341,53011041334,11103,1
530110413251001,530110413251,53011041325,11103,1
530110406042016,530110406042,53011040604,11103,1
530110415001013,530110415001,53011041500,11103,1
530110405103007,530110405103,53011040510,11103,1
530110406053009,530110406053,53011040605,11103,1
530110413211005,530110413211,53011041321,11103,1
530110413192012,530110413192,53011041319,11103,1
530110413191009,530110413191,53011041319,11103,1
530110405132009,530110405132,53011040513,11103,1
530110405092028,530110405092,53011040509,11103,1
530110413332009,530110413332,53011041333,11103,1
530110413321011,530110413321,53011041332,11103,1
530110406042010,530110406042,53011040604,11103,1
530110413261006,530110413261,53011041326,11103,1
530110405102007,530110405102,53011040510,11103,1
530110414001009,530110414001,53011041400,11103,1
530110413192003,530110413192,53011041319,11103,1
530110413201015,530110413201,53011041320,11103,1
530110406043009,530110406043,53011040604,11103,1
530110405121012,530110405121,53011040512,11103,1
530110405092009,530110405092,53011040509,11103,1
530110413353020,530110413353,53011041335,11103,1
530110413301010,530110413301,53011041330,11101,2
530110418002014,530110418002,53011041800,11101,2
530110410034012,530110410034,53011041003,11101,2
530110412071004,530110412071,53011041207,11101,2
530110413121002,530110413121,53011041312,11101,2
530110418001011,530110418001,53011041800,11101,2
530110431003002,530110431003,53011043100,11101,2
530110412072007,530110412072,53011041207,11101,2
530110425002001,530110425002,53011042500,11101,2
530110421002012,530110421002,53011042100,11101,2
530110423001023,530110423001,53011042300,11101,2
530110419001036,530110419001,53011041900,11101,2
530110413122000,530110413122,53011041312,11101,2
530110420001001,530110420001,53011042000,11101,2
530110413301004,530110413301,53011041330,11101,2
530110421001027,530110421001,53011042100,11101,2
530110426021004,530110426021,53011042602,11101,2
530110413302004,530110413302,53011041330,11101,2
530110426011027,530110426011,53011042601,11101,2
530110412033003,530110412033,53011041203,11101,2
530110416001006,530110416001,53011041600,11101,2
530110425001002,530110425001,53011042500,11101,2
530110413121011,530110413121,53011041312,11101,2
530110417001004,530110417001,53011041700,11101,2
530110419002012,530110419002,53011041900,11101,2
530110431003014,530110431003,53011043100,11101,2
530110417002015,530110417002,53011041700,11101,2
530110431004012,530110431004,53011043100,11101,2
530110417001007,530110417001,53011041700,11101,2
530110430002005,530110430002,53011043000,11101,2
530110412032007,530110412032,53011041203,11101,2
530110421001009,530110421001,53011042100,11101,2
530110430001011,530110430001,53011043000,11101,2
530110416002000,530110416002,53011041600,11101,2
530110429001018,530110429001,53011042900,11101,2
530110427002001,530110427002,53011042700,11101,2
530110419001030,530110419001,53011041900,11101,2
530110428001026,530110428001,53011042800,11101,2
530110413311000,530110413311,53011041331,11101,2
530110419002033,530110419002,53011041900,11101,2
530110428002000,530110428002,53011042800,11101,2
530110418001015,530110418001,53011041800,11101,2
530110413371009,530110413371,53011041337,11101,2
530110410033003,530110410033,53011041003,11101,2
530110413371004,530110413371,53011041337,11101,2
530110421001015,530110421001,53011042100,11101,2
530110413303014,530110413303,53011041330,11101,2
530110429001021,530110429001,53011042900,11101,2
530110412072003,530110412072,53011041207,11101,2
530110426021006,530110426021,53011042602,11101,2
530110429001016,530110429001,53011042900,11101,2
530110419001015,530110419001,53011041900,11101,2
530110412081018,530110412081,53011041208,11101,2
530110401011016,530110401011,53011040101,11104,3
530110405042012,530110405042,53011040504,11104,3
530110404072016,530110404072,53011040407,11104,3
530110405052025,530110405052,53011040505,11104,3
530110402014032,530110402014,53011040201,11104,3
530110407112020,530110407112,53011040711,11104,3
530110409052007,530110409052,53011040905,11104,3
530110404142012,530110404142,53011040414,11104,3
530110403032037,530110403032,53011040303,11104,3
530110407061009,530110407061,53011040706,11104,3
530110401013000,530110401013,53011040101,11104,3
530110405052002,530110405052,53011040505,11104,3
530110407112021,530110407112,53011040711,11104,3
530110405041041,530110405041,53011040504,11104,3
530110404081003,530110404081,53011040408,11104,3
530110406032010,530110406032,53011040603,11104,3
530110403051006,530110403051,53011040305,11104,3
530110407062004,530110407062,53011040706,11104,3
530110407133018,530110407133,53011040713,11104,3
530110404152004,530110404152,53011040415,11104,3
530110407121002,530110407121,53011040712,11104,3
530110402014019,530110402014,53011040201,11104,3
530110402021045,530110402021,53011040202,11104,3
530110405112026,530110405112,53011040511,11104,3
530110407031005,530110407031,53011040703,11104,3
530110407031009,530110407031,53011040703,11104,3
530110404032024,530110404032,53011040403,11104,3
530110404073018,530110404073,53011040407,11104,3
530110406032014,530110406032,53011040603,11104,3
530110402022013,530110402022,53011040202,11104,3
530110405052006,530110405052,53011040505,11104,3
530110404163002,530110404163,53011040416,11104,3
530110401011028,530110401011,53011040101,11104,3
530110409052000,530110409052,53011040905,11104,3
530110407151023,530110407151,53011040715,11104,3
530110401012002,530110401012,53011040101,11104,3
530110406032018,530110406032,53011040603,11104,3
530110407091011,530110407091,53011040709,11104,3
530110406032007,530110406032,53011040603,11104,3
530110402031023,530110402031,53011040203,11104,3
530110407132001,530110407132,53011040713,11104,3
530110404031021,530110404031,53011040403,11104,3
530110407123002,530110407123,53011040712,11104,3
530110404131004,530110404131,53011040413,11104,3
530110402014010,530110402014,53011040201,11104,3
530110407091005,530110407091,53011040709,11104,3
530110405053017,530110405053,53011040505,11104,3
530110401012004,530110401012,53011040101,11104,3
530110404074009,530110404074,53011040407,11104,3
530110403032003,530110403032,53011040303,11104,3
530110407031003,530110407031,53011040703,11104,3
530110409052029,530110409052,53011040905,11104,3
530110403051009,530110403051,53011040305,11104,3
530110401022007,530110401022,53011040102,11104,3
530110407131013,530110407131,53011040713,11104,3
530110402011020,530110402011,53011040201,11104,3
530110404083005,530110404083,53011040408,11104,3
530110403012017,530110403012,53011040301,11104,3
530110407142007,530110407142,53011040714,11104,3
530110404144006,530110404144,53011040414,11104,3
530110407121006,530110407121,53011040712,11104,3
530110409052008,530110409052,53011040905,11104,3
530110403033014,530110403033,53011040303,11104,3
530110405112016,530110405112,53011040511,11104,3
530110406031003,530110406031,53011040603,11104,3
530110404031022,530110404031,53011040403,11104,3
530110405052015,530110405052,53011040505,11104,3
530110407092007,530110407092,53011040709,11104,3
530110401023000,530110401023,53011040102,11104,3
530110411102028,530110411102,53011041110,11102,4
530110408062008,530110408062,53011040806,11102,4
530110408123014,530110408123,53011040812,11102,4
530110410082005,530110410082,53011041008,11102,4
530110408102006,530110408102,53011040810,11102,4
530110409083013,530110409083,53011040908,11102,4
530110411101005,530110411101,53011041110,11102,4
530110411142006,530110411142,53011041114,11102,4
530110411041000,530110411041,53011041104,11102,4
530110408031003,530110408031,53011040803,11102,4
530110408123019,530110408123,53011040812,11102,4
530110408123013,530110408123,53011040812,11102,4
530110408112008,530110408112,53011040811,11102,4
530110410093005,530110410093,53011041009,11102,4
530110409091009,530110409091,53011040909,11102,4
530110409083007,530110409083,53011040908,11102,4
530110408032012,530110408032,53011040803,11102,4
530110409084012,530110409084,53011040908,11102,4
530110408062021,530110408062,53011040806,11102,4
530110409071019,530110409071,53011040907,11102,4
530110408093005,530110408093,53011040809,11102,4
530110410073009,530110410073,53011041007,11102,4
530110408031016,530110408031,53011040803,11102,4
530110409083022,530110409083,53011040908,11102,4
530110409083027,530110409083,53011040908,11102,4
530110408062011,530110408062,53011040806,11102,4
530110410072005,530110410072,53011041007,11102,4
530110410082018,530110410082,53011041008,11102,4
530110409083019,530110409083,53011040908,11102,4
530110408094008,530110408094,53011040809,11102,4
530110408102008,530110408102,53011040810,11102,4
530110411042004,530110411042,53011041104,11102,4
530110408101001,530110408101,53011040810,11102,4
530110404122031,530110404122,53011040412,11102,4
530110408091000,530110408091,53011040809,11102,4
530110408123015,530110408123,53011040812,11102,4
530110411072004,530110411072,53011041107,11102,4
530110411051004,530110411051,53011041105,11102,4
530110409083001,530110409083,53011040908,11102,4
530110411052000,530110411052,53011041105,11102,4
530110410081004,530110410081,53011041008,11102,4
530110410093007,530110410093,53011041009,11102,4
530110410073006,530110410073,53011041007,11102,4
530110411042000,530110411042,53011041104,11102,4
530110409073020,530110409073,53011040907,11102,4
530110409083014,530110409083,53011040908,11102,4
530110408123004,530110408123,53011040812,11102,4
530110404092002,530110404092,53011040409,11102,4
530110410083004,530110410083,53011041008,11102,4
530110408031011,530110408031,53011040803,11102,4
530110408062016,530110408062,53011040806,11102,4
530599504002052,530599504002,53059950400,11000,5
530599502001025,530599502001,53059950200,11000,5
530599502002005,530599502002,53059950200,11000,5
530599502003173,530599502003,53059950200,11000,5
530599502001008,530599502001,53059950200,11000,5
530599504002010,530599504002,53059950400,11000,5
530599504002064,530599504002,53059950400,11000,5
530599502001028,530599502001,53059950200,11000,5
530599502003158,530599502003,53059950200,11000,5
530599502002068,530599502002,53059950200,11000,5
530599502001042,530599502001,53059950200,11000,5
530599502003145,530599502003,53059950200,11000,5
530599502003035,530599502003,53059950200,11000,5
530599502003116,530599502003,53059950200,11000,5
530599503002057,530599503002,53059950300,11000,5
530599502002075,530599502002,53059950200,11000,5
530110414002006,530110414002,53011041400,11103,1
530110413321017,530110413321,53011041332,11103,1
530110405071025,530110405071,53011040507,11103,1
530110413321023,530110413321,53011041332,11103,1
530110413284021,530110413284,53011041328,11103,1
530110413102007,530110413102,53011041310,11103,1
530110415001001,530110415001,53011041500,11103,1
530110413252019,530110413252,53011041325,11103,1
530110414003012,530110414003,53011041400,11103,1
530110413283006,530110413283,53011041328,11103,1
530110413341003,530110413341,53011041334,11103,1
530110405092050,530110405092,53011040509,11103,1
530110405071021,530110405071,53011040507,11103,1
530110413233007,530110413233,53011041323,11103,1
530110413351012,530110413351,53011041335,11103,1
530110415001021,530110415001,53011041500,11103,1
530110405121020,530110405121,53011040512,11103,1
530110405092039,530110405092,53011040509,11103,1
530110413331022,530110413331,53011041333,11103,1
530110413204004,530110413204,53011041320,11103,1
530110405121018,530110405121,53011040512,11103,1
530110413332010,530110413332,53011041333,11103,1
530110413101006,530110413101,53011041310,11103,1
530110406092003,530110406092,53011040609,11103,1
530110413292015,530110413292,53011041329,11103,1
530110413191005,530110413191,53011041319,11103,1
530110406053013,530110406053,53011040605,11103,1
530110413292033,530110413292,53011041329,11103,1
530110413353002,530110413353,53011041335,11103,1
530110414003005,530110414003,53011041400,11103,1
530110414003018,530110414003,53011041400,11103,1
530110413232002,530110413232,53011041323,11103,1
530110405102006,530110405102,53011040510,11103,1
530110406101019,530110406101,53011040610,11103,1
530110413211022,530110413211,53011041321,11103,1
530110413191006,530110413191,53011041319,11103,1
530110415001026,530110415001,53011041500,11103,1
530110405091026,530110405091,53011040509,11103,1
530110414002004,530110414002,53011041400,11103,1
530110413331011,530110413331,53011041333,11103,1
530110406101009,530110406101,53011040610,11103,1
530110405101001,530110405101,53011040510,11103,1
530110413193003,530110413193,53011041319,11103,1
530110413292017,530110413292,53011041329,11103,1
530110413103004,530110413103,53011041310,11103,1
530110413103018,530110413103,53011041310,11103,1
530110412052022,530110412052,53011041205,11101,2
530110413372003,530110413372,53011041337,11101,2
530110423001032,530110423001,53011042300,11101,2
530110425002044,530110425002,53011042500,11101,2
530110410033002,530110410033,53011041003,11101,2
530110429001003,530110429001,53011042900,11101,2
530110425001008,530110425001,53011042500,11101,2
530110431001007,530110431001,53011043100,11101,2
530110431002008,530110431002,53011043100,11101,2
530110428002001,530110428002,53011042800,11101,2
530110418001014,530110418001,53011041800,11101,2
530110418003043,530110418003,53011041800,11101,2
530110426021040,530110426021,53011042602,11101,2
530110428002009,530110428002,53011042800,11101,2
530110413091005,530110413091,53011041309,11101,2
530110413092002,530110413092,53011041309,11101,2
530110430001019,530110430001,53011043000,11101,2
530110412051000,530110412051,53011041205,11101,2
530110410111005,530110410111,53011041011,11101,2
530110425001004,530110425001,53011042500,11101,2
530110421001006,530110421001,53011042100,11101,2
530110419001017,530110419001,53011041900,11101,2
530110410051012,530110410051,53011041005,11101,2
530110421002001,530110421002,53011042100,11101,2
530110421002006,530110421002,53011042100,11101,2
530110418002017,530110418002,53011041800,11101,2
530110413372008,530110413372,53011041337,11101,2
530110413093007,530110413093,53011041309,11101,2
530110424001009,530110424001,53011042400,11101,2
530110416001001,530110416001,53011041600,11101,2
530110412032018,530110412032,53011041203,11101,2
530110428001012,530110428001,53011042800,11101,2
530110428002008,530110428002,53011042800,11101,2
530110413121004,530110413121,53011041312,11101,2
530110419002023,530110419002,53011041900,11101,2
530110424001025,530110424001,53011042400,11101,2
530110426022020,530110426022,53011042602,11101,2
530110423003040,530110423003,53011042300,11101,2
530110423003020,530110423003,53011042300,11101,2
530110426021031,530110426021,53011042602,11101,2
530110413174000,530110413174,53011041317,11101,2
530110413372004,530110413372,53011041337,11101,2
530110431004014,530110431004,53011043100,11101,2
530110428001025,530110428001,53011042800,11101,2
530110426021018,530110426021,53011042602,11101,2
530110430001016,530110430001,53011043000,11101,2
530110417002010,530110417002,53011041700,11101,2
530110418003033,530110418003,53011041800,11101,2
530110413301011,530110413301,53011041330,11101,2
530110418002020,530110418002,53011041800,11101,2
530110423003011,530110423003,53011042300,11101,2
530110412052014,530110412052,53011041205,11101,2
530110426022019,530110426022,53011042602,11101,2
530110413132006,530110413132,53011041313,11101,2
530110410112001,530110410112,53011041011,11101,2
530110430001014,530110430001,53011043000,11101,2
530110407112006,530110407112,53011040711,11104,3
530110404031013,530110404031,53011040403,11104,3
530110404162013,530110404162,53011040416,11104,3
530110407112005,530110407112,53011040711,11104,3
530110407092009,530110407092,53011040709,11104,3
530110404142003,530110404142,53011040414,11104,3
530110403051033,530110403051,53011040305,11104,3
530110404142008,530110404142,53011040414,11104,3
530110404071015,530110404071,53011040407,11104,3
530110405053001,530110405053,53011040505,11104,3
530110404163004,530110404163,53011040416,11104,3
530110404071014,530110404071,53011040407,11104,3
530110404072012,530110404072,53011040407,11104,3
530110404082016,530110404082,53011040408,11104,3
530110402011005,530110402011,53011040201,11104,3
530110402021049,530110402021,53011040202,11104,3
530110404144007,530110404144,53011040414,11104,3
530110404161004,530110404161,53011040416,11104,3
530110401012029,530110401012,53011040101,11104,3
530110404151031,530110404151,53011040415,11104,3
530110407062005,530110407062,53011040706,11104,3
530110407124004,530110407124,53011040712,11104,3
530110407062022,530110407062,53011040706,11104,3
530110404163005,530110404163,53011040416,11104,3
530110402014004,530110402014,53011040201,11104,3
530110407131012,530110407131,53011040713,11104,3
530110407131011,530110407131,53011040713,11104,3
530110402013001,530110402013,53011040201,11104,3
530110409052025,530110409052,53011040905,11104,3
530110404032002,530110404032,53011040403,11104,3
530110405041017,530110405041,53011040504,11104,3
530110403012020,530110403012,53011040301,11104,3
530110404082006,530110404082,53011040408,11104,3
530110403051034,530110403051,53011040305,11104,3
530110407073005,530110407073,53011040707,11104,3
530110403051004,530110403051,53011040305,11104,3
530110407093022,530110407093,53011040709,11104,3
530110402033022,530110402033,53011040203,11104,3
530110404142013,530110404142,53011040414,11104,3
530110407142011,530110407142,53011040714,11104,3
530110403012008,530110403012,53011040301,11104,3
530110401011041,530110401011,53011040101,11104,3
530110401012003,530110401012,53011040101,11104,3
530110404081015,530110404081,53011040408,11104,3
530110404152011,530110404152,53011040415,11104,3
530110402033035,530110402033,53011040203,11104,3
530110407123004,530110407123,53011040712,11104,3
530110404081006,530110404081,53011040408,11104,3
530110407141000,530110407141,53011040714,11104,3
530110405041013,530110405041,53011040504,11104,3
530110402013000,530110402013,53011040201,11104,3
530110401023023,530110401023,53011040102,11104,3
530110401022017,530110401022,53011040102,11104,3
530110404151037,530110404151,53011040415,11104,3
530110401013005,530110401013,53011040101,11104,3
530110407121007,530110407121,53011040712,11104,3
530110409072015,530110409072,53011040907,11102,4
530110408032011,530110408032,53011040803,11102,4
530110408101000,530110408101,53011040810,11102,4
530110408093003,530110408093,53011040809,11102,4
530110408102009,530110408102,53011040810,11102,4
530110408111015,530110408111,53011040811,11102,4
530110408111008,530110408111,53011040811,11102,4
530110408094004,530110408094,53011040809,11102,4
530110409091022,530110409091,53011040909,11102,4
530110408061013,530110408061,53011040806,11102,4
530110408121000,530110408121,53011040812,11102,4
530110411103005,530110411103,53011041110,11102,4
530110409071013,530110409071,53011040907,11102,4
530110409083016,530110409083,53011040908,11102,4
530110408061016,530110408061,53011040806,11102,4
530110411102016,530110411102,53011041110,11102,4
530110409102015,530110409102,53011040910,11102,4
530110408031015,530110408031,53011040803,11102,4
530110411054001,530110411054,53011041105,11102,4
530110408091001,530110408091,53011040809,11102,4
530110411131006,530110411131,53011041113,11102,4
530110408061005,530110408061,53011040806,11102,4
530110409091019,530110409091,53011040909,11102,4
530110404091019,530110404091,53011040409,11102,4
530110404121009,530110404121,53011040412,11102,4
530110404122034,530110404122,53011040412,11102,4
530110408091003,530110408091,53011040809,11102,4
530110409043010,530110409043,53011040904,11102,4
530110409093002,530110409093,53011040909,11102,4
530110408123012,530110408123,53011040812,11102,4
530110410082002,530110410082,53011041008,11102,4
530110411104001,530110411104,53011041110,11102,4
530110408034003,530110408034,53011040803,11102,4
530110408102023,530110408102,53011040810,11102,4
530110408033004,530110408033,53011040803,11102,4
530599505002037,530599505002,53059950500,11000,5
530599502001013,530599502001,53059950200,11000,5
530599504002081,530599504002,53059950400,11000,5
530599502003157,530599502003,53059950200,11000,5
530599503001022,530599503001,53059950300,11000,5
530599503001004,530599503001,53059950300,11000,5
530599505001031,530599505001,53059950500,11000,5
530599502002039,530599502002,53059950200,11000,5
530599502002057,530599502002,53059950200,11000,5
530599504002057,530599504002,53059950400,11000,5
530599504002028,530599504002,53059950400,11000,5
530110405132007,530110405132,53011040513,11103,1
530110415003007,530110415003,53011041500,11103,1
530110413192014,530110413192,53011041319,11103,1
530110406091012,530110406091,53011040609,11103,1
530110413331007,530110413331,53011041333,11103,1
530110414002009,530110414002,53011041400,11103,1
530110413252003,530110413252,53011041325,11103,1
530110406042001,530110406042,53011040604,11103,1
530110405103000,530110405103,53011040510,11103,1
530110406053003,530110406053,53011040605,11103,1
530110415001020,530110415001,53011041500,11103,1
530110405132019,530110405132,53011040513,11103,1
530110406101007,530110406101,53011040610,11103,1
530110405092029,530110405092,53011040509,11103,1
530110405072002,530110405072,53011040507,11103,1
530110413252011,530110413252,53011041325,11103,1
530110413233010,530110413233,53011041323,11103,1
530110406091019,530110406091,53011040609,11103,1
530110406083009,530110406083,53011040608,11103,1
530110413201002,530110413201,53011041320,11103,1
530110414003036,530110414003,53011041400,11103,1
530110413253020,530110413253,53011041325,11103,1
530110414003003,530110414003,53011041400,11103,1
530110413201021,530110413201,53011041320,11103,1
530110406081014,530110406081,53011040608,11103,1
530110413211009,530110413211,53011041321,11103,1
530110413235002,530110413235,53011041323,11103,1
530110415001009,530110415001,53011041500,11103,1
530110405102014,530110405102,53011040510,11103,1
530110406051014,530110406051,53011040605,11103,1
530110405091020,530110405091,53011040509,11103,1
530110413352009,530110413352,53011041335,11103,1
530110406054011,530110406054,53011040605,11103,1
530110406101001,530110406101,53011040610,11103,1
530110413352008,530110413352,53011041335,11103,1
530110413103022,530110413103,53011041310,11103,1
530110413331023,530110413331,53011041333,11103,1
530110413233006,530110413233,53011041323,11103,1
530110419001022,530110419001,53011041900,11101,2
530110412071009,530110412071,53011041207,11101,2
530110425002039,530110425002,53011042500,11101,2
530110410052054,530110410052,53011041005,11101,2
530110413093001,530110413093,53011041309,11101,2
530110413371002,530110413371,53011041337,11101,2
530110412062013,530110412062,53011041206,11101,2
530110421002039,530110421002,53011042100,11101,2
530110431003001,530110431003,53011043100,11101,2
